block_id,temp_max_etc,temp_max_baseline,temp_diff
0,77.01000000000005,77.01000000000005,0.0
78,77.01000000000005,77.01000000000005,0.0
79,77.01000000000005,77.01000000000005,0.0
80,77.02000000000004,77.02000000000004,0.0
81,77.02000000000004,77.02000000000004,0.0
82,77.01000000000005,77.02000000000004,-0.009999999999990905
83,77.02000000000004,77.04000000000002,-0.01999999999998181
1,77.02000000000004,77.03000000000003,-0.009999999999990905
4,77.02000000000004,77.02000000000004,0.0
34,77.02000000000004,77.02000000000004,0.0
2,77.03000000000003,77.04000000000002,-0.009999999999990905
5,77.03000000000003,77.04000000000002,-0.009999999999990905
35,77.05000000000001,77.06,-0.009999999999990905
36,77.06,77.08000000000004,-0.020000000000038654
37,78.40000000000003,78.44,-0.03999999999996362
38,78.63,78.65000000000003,-0.020000000000038654
39,78.64000000000004,78.66000000000003,-0.01999999999998181
40,78.69,78.72000000000003,-0.03000000000002956
41,66.63,66.45000000000005,0.17999999999994998
42,78.86000000000001,78.91000000000003,-0.05000000000001137
43,80.60000000000002,80.69,-0.08999999999997499
44,82.57000000000005,82.64000000000004,-0.06999999999999318
45,82.57000000000005,82.64000000000004,-0.06999999999999318
46,83.67000000000002,83.78000000000003,-0.11000000000001364
47,83.85000000000002,83.97000000000003,-0.12000000000000455
48,83.85000000000002,83.98000000000002,-0.12999999999999545
49,,,
50,,,
51,84.03000000000003,84.18,-0.14999999999997726
52,85.56,85.72000000000003,-0.160000000000025
53,86.39000000000004,86.56,-0.16999999999995907
54,86.39000000000004,86.56,-0.16999999999995907
3,77.04000000000002,77.05000000000001,-0.009999999999990905
73,77.04000000000002,77.06,-0.01999999999998181
6,77.04000000000002,77.07000000000005,-0.03000000000002956
55,86.39000000000004,86.56,-0.16999999999995907
74,77.06,77.08000000000004,-0.020000000000038654
75,77.07000000000005,77.10000000000002,-0.029999999999972715
76,77.09000000000003,77.12,-0.029999999999972715
7,77.07000000000005,77.08000000000004,-0.009999999999990905
8,77.10000000000002,77.12,-0.01999999999998181
9,77.08000000000004,77.10000000000002,-0.01999999999998181
10,79.26000000000005,79.27000000000004,-0.009999999999990905
11,79.26000000000005,79.28000000000003,-0.01999999999998181
12,77.13,77.16000000000003,-0.03000000000002956
13,77.14000000000004,77.17000000000002,-0.029999999999972715
14,79.27000000000004,79.29000000000002,-0.01999999999998181
15,79.27000000000004,79.29000000000002,-0.01999999999998181
16,79.27000000000004,79.30000000000001,-0.029999999999972715
56,86.39000000000004,86.56,-0.16999999999995907
57,86.39000000000004,86.56,-0.16999999999995907
58,86.39000000000004,86.56,-0.16999999999995907
59,86.39000000000004,86.56,-0.16999999999995907
60,88.08000000000004,88.26000000000005,-0.18000000000000682
61,86.39000000000004,86.56,-0.16999999999995907
62,86.39000000000004,86.56,-0.16999999999995907
63,86.39000000000004,86.56,-0.16999999999995907
77,77.10000000000002,77.13,-0.029999999999972715
17,79.27000000000004,79.31,-0.03999999999996362
64,86.39000000000004,86.56,-0.16999999999995907
18,79.27000000000004,79.32000000000005,-0.05000000000001137
19,81.13,81.21000000000004,-0.08000000000004093
20,,,
21,,,
22,82.85000000000002,82.96000000000004,-0.11000000000001364
23,57.110000000000014,57.02000000000004,0.08999999999997499
24,,,
25,,,
84,77.03000000000003,77.04000000000002,-0.009999999999990905
65,86.39000000000004,86.56,-0.16999999999995907
66,86.39000000000004,86.56,-0.16999999999995907
67,86.39000000000004,86.57000000000005,-0.18000000000000682
68,86.39000000000004,86.56,-0.16999999999995907
69,86.39000000000004,86.57000000000005,-0.18000000000000682
70,88.13,88.33000000000004,-0.20000000000004547
71,86.39000000000004,86.57000000000005,-0.18000000000000682
26,,,
85,77.04000000000002,77.06,-0.01999999999998181
72,86.39000000000004,86.57000000000005,-0.18000000000000682
32,77.02000000000004,77.04000000000002,-0.01999999999998181
27,,,
28,,,
29,,,
30,,,
31,,,
86,77.07000000000005,77.10000000000002,-0.029999999999972715
33,77.03000000000003,77.05000000000001,-0.01999999999998181
88,77.08000000000004,77.11000000000001,-0.029999999999972715
87,77.08000000000004,77.11000000000001,-0.029999999999972715
